Fecha,Waypoints,Especie,Nro_individuo,R_cab_ojo,Length,Record,Maturity
27-Mar-21,829,Salmon_mar,1,3.996016848,488.6465248,1100,370
27-Mar-21,829,Salmon_mar,2,4.354998814,590.4846871,1100,370
27-Mar-21,829,Salmon_mar,3,3.353935604,306.4970571,1100,370
27-Mar-21,829,Salmon_mar,4,3.818270337,438.2223259,1100,370
27-Mar-21,829,Salmon_mar,5,4.008790574,492.2702522,1100,370
27-Mar-21,830,Salmon_mar,1,3.938766471,472.4053936,1100,370
27-Mar-21,830,Salmon_mar,2,4.169629306,537.8979505,1100,370
27-Mar-21,830,Salmon_mar,3,3.797839905,432.4264981,1100,370
27-Mar-21,830,Salmon_mar,4,5.278890412,852.57981,1100,370
27-Mar-21,831,Salmon_mar,1,3.611194174,379.4777151,1100,370
27-Mar-21,831,Salmon_mar,2,4.402559598,603.9770163,1100,370
27-Mar-21,831,Salmon_mar,3,3.46875,339.0682953,1100,370
27-Mar-21,833,Salmon_mar,1,4.990964876,770.8993629,1100,370
27-Mar-21,833,Salmon_mar,2,4.627461598,667.7785676,1100,370
27-Mar-21,834,Salmon_mar,1,4.322459488,581.2537354,1100,370
27-Mar-21,834,Salmon_mar,2,4.522514174,638.0064513,1100,370
27-Mar-21,835,Salmon_mar,1,4.741942263,700.2551309,1100,370
29-Mar-21,840,Salmon_mar,1,4.242116709,558.4616128,1100,370
29-Mar-21,840,Salmon_mar,2,6.061871997,1074.700733,1100,370
29-Mar-21,840,Salmon_mar,3,4.803080996,717.5993344,1100,370
29-Mar-21,840,Salmon_mar,4,4.700815314,688.5879907,1100,370
29-Mar-21,842,Salmon_mar,1,4.592742292,657.9291863,1100,370
29-Mar-21,842,Salmon_mar,2,3.731957954,413.7367102,1100,370
29-Mar-21,842,Salmon_mar,3,3.577265606,369.8526547,1100,370
29-Mar-21,842,Salmon_mar,4,3.866481846,451.8992565,1100,370
29-Mar-21,846,Salmon_mar,1,3.781148208,427.6912973,1100,370
29-Mar-21,848,Salmon_mar,1,4.38729429,599.6464619,1100,370
29-Mar-21,848,Salmon_mar,2,3.556374675,363.9261899,1100,370
3-Apr-21,858,Salmon_mar,1,5.157548825,818.156899,1100,370
3-Apr-21,859,Salmon_mar,1,5.23034596,838.8084279,1100,370
3-Apr-21,862,Salmon_mar,1,4.295873829,573.7117558,1100,370
3-Apr-21,872,Salmon_mar,1,3.104966401,235.867977,1100,370
3-Apr-21,873,Salmon_mar,1,4.933627067,754.6334285,1100,370
3-Apr-21,875,Salmon_mar,1,5.827852591,1008.312701,1100,370
4-Apr-21,885,Salmon_mar,1,5.78056,994.8964548,1100,370
4-Apr-21,885,Salmon_mar,2,5.180431108,824.6482828,1100,370
4-Apr-21,886,Salmon_mar,1,4.791118126,714.2056354,1100,370
4-Apr-21,896,Salmon_mar,1,3.4455415,332.4843684,1100,370
13-Apr-21,913,Salmon_mar,1,3.201527365,263.2609718,1100,370
17-Apr-21,920,Salmon_mar,1,3.771039273,424.8235338,1100,370
17-Apr-21,920,Salmon_mar,2,3.968507937,480.8426313,1100,370
17-Apr-21,920,Salmon_mar,3,4.492973969,629.6263086,1100,370
28-Apr-21,946,Salmon_mar,1,3.173442836,255.2937837,1100,370
30-Apr-21,952,Salmon_mar,1,4.852163014,731.5232164,1100,370
12-May-21,968,Salmon_mar,1,4.20529722,548.0164387,1100,370
18-Mar-22,1488,Salmon_mar,1,3.380669871,314.0811948,1100,370
18-Mar-22,1490,Salmon_mar,1,3.759816754,421.639862,1100,370
19-Apr-22,1503,Salmon_mar,1,3.816922879,437.8400707,1100,370
19-Apr-22,1503,Salmon_mar,2,3.290880107,288.6090948,1100,370
19-Apr-22,1504,Salmon_mar,1,4.329787234,583.3325145,1100,370
19-Apr-22,1504,Salmon_mar,2,4.29234483,572.7106282,1100,370
19-Apr-22,1504,Salmon_mar,3,4.764687669,706.7076846,1100,370
19-Apr-22,1500/PAFER,Salmon_mar,1,3.473282137,340.3539993,1100,370
19-Apr-22,1500/PAFER,Salmon_mar,2,3.299444305,291.0386379,1100,370
19-Apr-22,1502/Colombo,Salmon_mar,1,4.556343055,647.6032319,1100,370
8-Feb-23,PSU,Salmon_mar,1,5.184717993,825.8644121,1100,370
8-Feb-23,PSU,Salmon_mar,2,5.125962567,809.1963196,1100,370
8-Feb-23,PASAL,Salmon_mar,1,3.818145735,438.186978,1100,370
8-Feb-23,PASAL,Salmon_mar,2,4.730674148,697.0585243,1100,370
8-Feb-23,1856,Salmon_mar,1,3.469411795,339.2560373,1100,370
8-Feb-23,1859,Salmon_mar,1,4.29792,574.2922259,1100,370
8-Feb-23,1859,Salmon_mar,2,4.959543828,761.985651,1100,370
8-Feb-23,1859,Salmon_mar,3,3.216199682,267.4233028,1100,370
8-Feb-23,1859,Salmon_mar,4,4.070744207,509.8456311,1100,370
8-Feb-23,1861,Salmon_mar,1,4.162405691,535.848712,1100,370
21-Feb-23,1865,Salmon_mar,1,4.102573772,518.8752335,1100,370
21-Feb-23,1865,Salmon_mar,2,3.678513107,398.5751546,1100,370
21-Feb-23,1865,Salmon_mar,3,4.330757959,583.6078956,1100,370
21-Feb-23,1865,Salmon_mar,4,3.138502104,245.3815868,1100,370
21-Feb-23,1865,Salmon_mar,5,3.906312482,463.1986509,1100,370
21-Feb-23,1865,Salmon_mar,6,5.106143982,803.5740643,1100,370
21-Feb-23,1866,Salmon_mar,1,5.007046875,775.4616011,1100,370
21-Feb-23,1866,Salmon_mar,2,4.596496557,658.9942187,1100,370
21-Feb-23,1866,Salmon_mar,3,4.211613385,549.8082466,1100,370
21-Feb-23,1870,Salmon_mar,1,4.557260479,647.8634922,1100,370
21-Feb-23,1870,Salmon_mar,2,3.964664311,479.7522485,1100,370
21-Feb-23,1870,Salmon_mar,3,3.840544218,444.5411142,1100,370
21-Feb-23,1871,Salmon_mar,1,4.417173877,608.1228828,1100,370
21-Feb-23,1871,Salmon_mar,2,4.963816946,763.1978749,1100,370
21-Feb-23,1871,Salmon_mar,3,5.891941798,1026.493913,1100,370
21-Feb-23,1872,Salmon_mar,1,4.383669255,598.6180902,1100,370
21-Feb-23,1872,Salmon_mar,2,3.98647584,485.9398743,1100,370
21-Feb-23,1872,Salmon_mar,3,4.593464612,658.1340982,1100,370
21-Feb-23,1872,Salmon_mar,4,3.346628432,304.4241148,1100,370
21-Feb-23,1872,Salmon_mar,5,3.940426606,472.8763507,1100,370
21-Feb-23,1872,Salmon_mar,6,3.185907046,258.8297058,1100,370
21-Feb-23,1872,Salmon_mar,7,4.194904294,545.0681111,1100,370
21-Feb-23,1872,Salmon_mar,8,3.07393478,227.06474,1100,370
21-Feb-23,1872,Salmon_mar,9,5.245981888,843.244122,1100,370
8-May-19,476,Sargo,,4.44469697,282.9403162,370,203
8-May-19,476,Sargo,,4.516579407,283.8423785,370,203
8-May-19,476,Sargo,,3.928988327,266.6027891,370,203
8-May-19,481,Sargo,,4.198863636,277.3123957,370,203
13-Mar-21,818,Sargo,1,5.51937488,261.3397135,370,203
13-Mar-21,818,Sargo,2,5.887493376,236.6486164,370,203
17-Apr-21,917,Sargo,1,3.473589029,237.7774583,370,203
17-Apr-21,917,Sargo,2,4.009786277,270.3065239,370,203
17-Apr-21,922,Sargo,1,2.51897049,133.5294858,370,203
17-Apr-21,924,Sargo,1,3.684163221,252.7846127,370,203
17-Apr-21,926,Sargo,1,4.661367635,284.6379651,370,203
17-Apr-21,926,Sargo,2,3.461099429,236.7966473,370,203
17-Apr-21,934,Sargo,1,3.038538462,197.6275771,370,203
17-Apr-21,934,Sargo,2,4.081346241,273.2318264,370,203
12-May-21,965,Sargo,1,3.496344731,239.5383564,370,203
12-May-21,965,Sargo,2,3.320682927,225.0706757,370,203
12-May-21,965,Sargo,3,3.454823437,236.2999577,370,203
12-May-21,968,Sargo,1,3.429494446,234.2693281,370,203
12-May-21,968,Sargo,2,3.68501249,252.8392923,370,203
12-May-21,968,Sargo,3,3.34714348,227.3785294,370,203
12-May-21,971,Sargo,1,3.724635829,255.3382021,370,203
12-May-21,971,Sargo,2,2.91136108,183.5626855,370,203
12-May-21,971,Sargo,3,2.974976773,190.7297654,370,203
12-May-21,971,Sargo,4,3.511155895,240.6663691,370,203
12-May-21,971,Sargo,5,3.111159978,205.1865848,370,203
12-May-21,971,Sargo,6,2.887382566,180.7928314,370,203
12-May-21,971,Sargo,7,3.439556633,235.0810168,370,203
12-May-21,973,Sargo,1,2.271567063,96.8299333,370,203
12-May-21,973,Sargo,2,3.647698441,250.3925534,370,203
12-May-21,977,Sargo,1,3.974143766,268.7250904,370,203
12-May-21,977,Sargo,2,3.956472492,267.9103549,370,203
12-May-21,977,Sargo,3,3.195504129,213.5347386,370,203
12-May-21,977,Sargo,4,3.242950108,218.0272315,370,203
12-May-21,977,Sargo,5,3.288916284,222.2398106,370,203
13-May-21,987,Sargo,1,2.939755383,186.7942089,371,204
13-May-21,987,Sargo,2,3.785476102,258.9761916,372,205
13-May-21,987,Sargo,3,3.01001693,194.564915,373,206
13-May-21,987,Sargo,4,2.891361257,181.2550165,374,207
13-May-21,987,Sargo,5,3.3755403,229.804544,375,208
13-May-21,987,Sargo,6,2.95526582,188.5372629,376,209
13-May-21,987,Sargo,7,3.356951596,228.2223983,377,210
13-May-21,987,Sargo,8,3.425799365,233.9696011,378,211
13-May-21,987,Sargo,9,3.062951737,200.207017,379,212
18-Mar-22,1487,Sargo,1,2.861011905,177.7034224,370,203
18-Mar-22,1487,Sargo,2,2.772755418,167.0345142,370,203
18-Mar-22,1487,Sargo,3,3.216666667,215.5566542,370,203
18-Mar-22,1487,Sargo,4,2.897396052,181.9540821,370,203
18-Mar-22,1488,Sargo,1,3.916093535,265.9723642,370,203
18-Mar-22,1488,Sargo,2,3.826995403,261.3205022,370,203
8-Feb-23,PSU,Sargo,1,4.975120107,281.6779575,370,203
24-Jan-20,588,Savorin,,3.537870184,Ups,550,250
24-Jan-20,588,Savorin,,,Ups,550,250
15-Apr-19,464,Turco,,3.020782987,277.3888028,700,155
15-Apr-19,464,Turco,,2.525368249,214.379983,700,155
15-Apr-19,464,Turco,,2.725118483,241.2519076,700,155
15-Apr-19,464,Turco,,2.398481973,196.2808558,700,155
15-Apr-19,464,Turco,,2.926315789,266.3148527,700,155
15-Apr-19,464,Turco,,3.766109785,349.2135259,700,155
15-Apr-19,464,Turco,,3.811898017,352.7262723,700,155
15-Apr-19,464,Turco,,3.222727273,299.5750388,700,155
15-Apr-19,464,Turco,,2.215625,168.7912598,700,155
15-Apr-19,464,Turco,,3.44384058,321.5438294,700,155
15-Apr-19,a1,Turco,,3.51039261,327.6806182,700,155
15-Apr-19,a1,Turco,,2.950649351,269.2097511,700,155
15-Apr-19,a1,Turco,,3.366,314.0869525,700,155
15-Apr-19,a1,Turco,,2.716911765,240.1869209,700,155
15-Apr-19,a1,Turco,,3.246583309,302.0621445,700,155
15-Apr-19,a2,Turco,,3.683544304,342.6161104,700,155
3-May-19,467,Turco,,4.87,404.8897283,700,155
3-May-19,467,Turco,,3.184126984,295.4908945,700,155
3-May-19,467,Turco,,3.636432927,338.6999238,700,155
3-May-19,472,Turco,,3.411003236,318.4348225,700,155
3-May-19,473,Turco,,3.284427284,305.9495643,700,155
3-May-19,473,Turco,,3.548041237,331.0547741,700,155
3-May-19,473,Turco,,4.447565543,390.7337262,700,155
3-May-19,473,Turco,,5.377192982,410.1750205,700,155
3-May-19,473,Turco,,5.888650964,402.5643582,700,155
3-May-19,473,Turco,,4.722772277,400.962427,700,155
3-May-19,473,Turco,,3.898050975,359.0533551,700,155
3-May-19,473,Turco,,3.29395218,306.9167771,700,155
3-May-19,473,Turco,,2.890789474,262.0355626,700,155
3-May-19,475,Turco,,4.056442417,369.7235811,700,155
3-May-19,475,Turco,,4.365482234,386.954478,700,155
8-May-19,476,Turco,,3.859500805,356.267806,700,155
8-May-19,476,Turco,,3.24535809,301.9350983,700,155
8-May-19,476,Turco,,2.753541076,244.9144522,700,155
8-May-19,476,Turco,,3.534047437,329.8088396,700,155
8-May-19,476,Turco,,3.085409253,284.7092671,700,155
8-May-19,476,Turco,,3.162162162,293.1338416,700,155
8-May-19,476,Turco,,3.220611916,299.3531381,700,155
8-May-19,476,Turco,,2.918857143,265.4216279,700,155
8-May-19,476,Turco,,3.568522484,332.8607791,700,155
8-May-19,476,Turco,,2.514652015,212.8823342,700,155
8-May-19,476,Turco,,2.994646681,274.3693234,700,155
8-May-19,476,Turco,,2.957884427,270.0648156,700,155
8-May-19,476,Turco,,3.031518625,278.6192395,700,155
8-May-19,476,Turco,,3.619047619,337.2268999,700,155
8-May-19,476,Turco,,3.321747766,309.7135355,700,155
8-May-19,476,Turco,,2.999318337,274.9115219,700,155
8-May-19,476,Turco,,2.997502082,274.7008538,700,155
8-May-19,476,Turco,,3.656620022,340.3914988,700,155
8-May-19,476,Turco,,3.294336119,306.95567,700,155
8-May-19,476,Turco,,2.867983368,259.2554312,700,155
8-May-19,477,Turco,,3.374,314.8672042,700,155
8-May-19,477,Turco,,4.106969206,372.8651912,700,155
8-May-19,477,Turco,,3.78030303,350.3135305,700,155
8-May-19,477,Turco,,3.707843137,344.5928803,700,155
8-May-19,477,Turco,,3.116465863,288.1533605,700,155
8-May-19,477,Turco,,3.304385965,307.9711113,700,155
8-May-19,477,Turco,,2.969022265,271.3760385,700,155
8-May-19,477,Turco,,4.234195402,380.2140478,700,155
8-May-19,477,Turco,,3.022277228,277.5604043,700,155
8-May-19,477,Turco,,2.914110429,264.8517369,700,155
8-May-19,477,Turco,,3.138084633,290.5225386,700,155
8-May-19,477,Turco,,3.285,306.0078486,700,155
8-May-19,477,Turco,,3.202173913,297.4095818,700,155
8-May-19,478,Turco,,4.921875,406.016959,700,155
8-May-19,478,Turco,,3.051948052,280.9448902,700,155
8-May-19,478,Turco,,3.191489362,296.2755909,700,155
8-May-19,478,Turco,,4.398169336,388.4995485,700,155
8-May-19,478,Turco,,3.510638298,327.7028656,700,155
8-May-19,478,Turco,,2.917293233,265.2339884,700,155
8-May-19,479,Turco,,2.336448598,187.1413,700,155
8-May-19,479,Turco,,2.529411765,214.9436028,700,155
8-May-19,479,Turco,,3.225806452,299.8976469,700,155
8-May-19,479,Turco,,2.711402624,239.4701222,700,155
8-May-19,479,Turco,,2.806818182,251.6716455,700,155
8-May-19,480,Turco,,2.479452055,207.9228149,700,155
8-May-19,480,Turco,,3.402061856,317.5789832,700,155
8-May-19,480,Turco,,2.859060403,258.1606635,700,155
8-May-19,480,Turco,,2.327272727,185.7731633,700,155
8-May-19,480,Turco,,3.136752137,290.3771832,700,155
8-May-19,480,Turco,,3.393617021,316.7670247,700,155
8-May-19,481,Turco,,2.930379747,266.8003768,700,155
8-May-19,481,Turco,,3.275,304.987826,700,155
8-May-19,481,Turco,,2.695238095,237.3582409,700,155
8-May-19,481,Turco,,4.058823529,369.8744792,700,155
8-May-19,481,Turco,,4.074626866,370.8688455,700,155
8-May-19,481,Turco,,3.442176871,321.3875993,700,155
8-May-19,481,Turco,,3.541284404,330.4543957,700,155
8-May-19,481,Turco,,4.612794613,397.3261897,700,155
8-May-19,481,Turco,,4.578688525,396.0764699,700,155
8-May-19,483,Turco,,4.2,378.3178629,700,155
8-May-19,483,Turco,,2.64516129,230.7333601,700,155
24-Jan-20,581,Turco,,4.829787234,403.9239382,700,155
24-Jan-20,581,Turco,,3.47826087,324.745208,700,155
24-Jan-20,581,Turco,,4.307692308,384.0929663,700,155
24-Jan-20,583,Turco,,3.5,326.736808,700,155
24-Jan-20,583,Turco,,3.289473684,306.4625662,700,155
24-Jan-20,583,Turco,,3.368421053,314.3234168,700,155
24-Jan-20,583,Turco,,4.315789474,384.5038975,700,155
24-Jan-20,583,Turco,,4.166666667,376.4135722,700,155
24-Jan-20,584,Turco,,3.741935484,347.3169324,700,155
24-Jan-20,584,Turco,,4,366.0641938,700,155
24-Jan-20,585,Turco,,3.191489362,296.2755909,700,155
7-Feb-20,610/PAL3,Turco,,3.051787271,280.9266681,700,155
7-Feb-20,610/PAL3,Turco,,3.865394028,356.6984173,700,155
7-Feb-20,610/PAL3,Turco,,3.620274914,337.3313788,700,155
7-Feb-20,610/PAL3,Turco,,5.23741076,409.9940003,700,155
7-Feb-20,612/PL2,Turco,,4.278991242,382.6101545,700,155
7-Feb-20,612/PL2,Turco,,5.987068848,399.6090391,700,155
7-Feb-20,612/PL2,Turco,,4.657807309,398.887095,700,155
7-Feb-20,612/PL2,Turco,,3.883981774,358.0453009,700,155
7-Feb-20,614/PAFE,Turco,,3.64863103,339.7244827,700,155
7-Feb-20,614/PAFE,Turco,,4.347023535,386.0585139,700,155
7-Feb-20,614/PAFE,Turco,,3.279842157,305.4823573,700,155
7-Feb-20,615/Colombo,Turco,,4.349266703,386.1682981,700,155
7-Feb-20,615/Colombo,Turco,,3.23,300.3362509,700,155
7-Feb-20,616/PAL,Turco,,4.075866101,370.9462952,700,155
7-Feb-20,616/PAL,Turco,,4.402967359,388.7218767,700,155
7-Feb-20,616/PAL,Turco,,3.701117318,344.048654,700,155
7-Feb-20,617/PNU,Turco,,4.071165644,370.652122,700,155
7-Feb-20,617/PNU,Turco,,3.471575023,324.1279732,700,155
7-Feb-20,618/PL2,Turco,,2.99389002,274.2814024,700,155
7-Feb-20,624/PL2,Turco,,3.434,320.617754,700,155
7-Feb-20,627/Colombo,Turco,,2.824615642,253.8974983,700,155
7-Feb-20,628/ profundidad,Turco,,4.816500427,403.5871733,700,155
7-Feb-20,628/ profundidad,Turco,,4.083783784,371.4393337,700,155
17-Jan-21,418,Turco,1,3.344827586,312.0066349,700,155
17-Jan-21,418,Turco,2,3.823529412,353.6020124,700,155
17-Jan-21,421,Turco,1,3.656109032,340.3489302,700,155
17-Jan-21,421,Turco,2,3.651145652,339.9347752,700,155
17-Jan-21,421,Turco,3,3.551622766,331.3720912,700,155
17-Jan-21,421,Turco,4,3.363373191,313.8300626,700,155
17-Jan-21,421,Turco,5,4.192,377.8658669,700,155
17-Jan-21,429,Turco,1,3.111666447,287.6242485,700,155
19-Jan-21,678,Turco,1,2.982947368,273.0067289,700,155
19-Jan-21,678,Turco,2,3.859391396,356.2597953,700,155
19-Jan-21,678,Turco,3,3.291371139,306.6551285,700,155
19-Jan-21,683,Turco,1,3.159853919,292.8847516,700,155
19-Jan-21,683,Turco,2,3.048741081,280.581186,700,155
19-Jan-21,684,Turco,1,4.086238992,371.5915883,700,155
19-Jan-21,684,Turco,2,3.690375149,343.1747801,700,155
19-Jan-21,684,Turco,3,4.22724679,379.8334396,700,155
19-Jan-21,684,Turco,4,4.071824192,370.6934026,700,155
21-Jan-21,686,Turco,1,3.24162,301.5470249,700,155
30-Jan-21,701,Turco,1,3.353733394,312.8843977,700,155
30-Jan-21,701,Turco,2,3.268976125,304.3709797,700,155
30-Jan-21,703,Turco,1,2.97029703,271.5257195,700,155
30-Jan-21,705,Turco,1,3.608354579,336.3134418,700,155
30-Jan-21,705,Turco,2,3.32,309.5388082,700,155
30-Jan-21,705,Turco,3,4.284174877,382.8809897,700,155
30-Jan-21,705,Turco,4,3.47499521,324.444001,700,155
30-Jan-21,705,Turco,5,3.396288855,317.0243007,700,155
30-Jan-21,706,Turco,1,2.999734078,274.9597208,700,155
30-Jan-21,706,Turco,2,4.597576468,396.7757038,700,155
30-Jan-21,706,Turco,3,4.299395358,383.6685175,700,155
30-Jan-21,706,Turco,4,5.588645418,408.6041691,700,155
30-Jan-21,708,Turco,1,3.280044101,305.5029566,700,155
30-Jan-21,708,Turco,2,4.153177621,375.627273,700,155
30-Jan-21,708,Turco,3,2.646738426,230.9439062,700,155
30-Jan-21,708,Turco,4,4.70812142,400.5127085,700,155
30-Jan-21,711,Turco,1,2.96009447,270.3254872,700,155
30-Jan-21,711,Turco,2,3.439423186,321.1287132,700,155
30-Jan-21,711,Turco,3,3.901623271,359.3077438,700,155
30-Jan-21,711,Turco,4,3.498749055,326.6228409,700,155
30-Jan-21,711,Turco,5,2.798054405,250.5698154,700,155
30-Jan-21,712,Turco,1,3.90443317,359.5073956,700,155
30-Jan-21,712,Turco,2,5.284181975,410.1626199,700,155
30-Jan-21,712,Turco,3,3.113604205,287.8380144,700,155
30-Jan-21,712,Turco,4,3.41065701,318.4017568,700,155
30-Jan-21,712,Turco,5,3.988886514,365.3250145,700,155
30-Jan-21,712,Turco,6,4.058791917,369.8724777,700,155
30-Jan-21,716,Turco,1,3.800940439,351.8951168,700,155
30-Jan-21,716,Turco,2,3.29607716,307.1319449,700,155
30-Jan-21,717,Turco,1,3.762148338,348.9047195,700,155
30-Jan-21,717,Turco,2,3.444737768,321.6280226,700,155
30-Jan-21,717,Turco,3,3.056758338,281.4894693,700,155
30-Jan-21,717,Turco,4,3.185497734,295.6371956,700,155
30-Jan-21,717,Turco,5,2.602631579,225.0090935,700,155
30-Jan-21,717,Turco,6,4.273504274,382.3220165,700,155
30-Jan-21,717,Turco,7,3.634029851,338.49721,700,155
30-Jan-21,722,Turco,1,2.855114823,257.6753151,700,155
30-Jan-21,722,Turco,2,2.317754712,184.349593,700,155
30-Jan-21,722,Turco,3,2.352691218,189.5528454,700,155
4-Feb-21,723,Turco,1,3.39986911,317.3684944,700,155
4-Feb-21,723,Turco,2,3.070222222,283.0076231,700,155
4-Feb-21,725,Turco,1,3.813550136,352.8510716,700,155
4-Feb-21,727,Turco,1,2.553247515,218.2495279,700,155
4-Feb-21,727,Turco,2,2.482154238,208.3057218,700,155
4-Feb-21,727,Turco,3,2.422475962,199.7646907,700,155
4-Feb-21,728,Turco,1,3.757108042,348.510687,700,155
4-Feb-21,728,Turco,2,3.025013897,277.8744009,700,155
4-Feb-21,728,Turco,3,2.559340659,219.0900937,700,155
4-Feb-21,729,Turco,1,2.578426863,221.7111509,700,155
4-Feb-21,729,Turco,2,2.68274293,235.7168641,700,155
4-Feb-21,729,Turco,3,2.291104124,180.3396332,700,155
4-Feb-21,729,Turco,4,2.325030826,185.4382566,700,155
4-Feb-21,730,Turco,1,3.779411765,350.2447501,700,155
4-Feb-21,730,Turco,2,3.477280989,324.6548846,700,155
4-Feb-21,731,Turco,1,3.166520339,293.603425,700,155
4-Feb-21,731,Turco,2,2.344655136,188.3613645,700,155
4-Feb-21,731,Turco,3,2.593031123,223.704494,700,155
4-Feb-21,731,Turco,4,2.756426254,245.2839936,700,155
12-Feb-21,733,Turco,1,2.561333066,219.3645515,700,155
12-Feb-21,739,Turco,1,4.250463392,381.0957413,700,155
12-Feb-21,739,Turco,2,3.628599801,338.0380965,700,155
12-Feb-21,739,Turco,3,3.150317046,291.8527909,700,155
12-Feb-21,739,Turco,4,3.678360932,342.1906346,700,155
12-Feb-21,740,Turco,1,2.520994002,213.7693485,700,155
12-Feb-21,745,Turco,1,3.490703142,325.8879624,700,155
12-Feb-21,747,Turco,1,4.29579031,383.4830276,700,155
12-Feb-21,748,Turco,1,2.511042945,212.376664,700,155
12-Feb-21,749,Turco,1,3.904342849,359.5009841,700,155
18-Feb-21,753,Turco,1,,-296.2834256,700,155
18-Feb-21,753,Turco,2,,-296.2834256,700,155
18-Feb-21,753,Turco,3,,-296.2834256,700,155
18-Feb-21,753,Turco,4,2.511419536,212.4294588,700,155
18-Feb-21,758,Turco,1,3.814278607,352.9060565,700,155
18-Feb-21,758,Turco,2,2.90080587,263.248425,700,155
18-Feb-21,758,Turco,3,2.833395418,254.9897519,700,155
18-Feb-21,761,Turco,1,2.41657316,198.910279,700,155
18-Feb-21,761,Turco,2,3.742057251,347.3265583,700,155
18-Feb-21,761,Turco,3,2.811936453,252.3133778,700,155
18-Feb-21,761,Turco,4,3.864447087,356.6293417,700,155
18-Feb-21,762,Turco,1,3.590707519,334.7935112,700,155
18-Feb-21,762,Turco,2,3.37266436,314.7371583,700,155
18-Feb-21,762,Turco,3,3.295906081,307.1146303,700,155
18-Feb-21,763,Turco,1,2.130942249,155.4978502,700,155
18-Feb-21,763,Turco,2,2.924902184,266.1457758,700,155
18-Feb-21,765,Turco,1,4.016369048,367.1417572,700,155
18-Feb-21,765,Turco,2,3.735892077,346.8382614,700,155
18-Feb-21,766,Turco,1,3.364181399,313.9091381,700,155
18-Feb-21,766,Turco,1,3.311343646,308.6711797,700,155
18-Feb-21,767,Turco,2,2.610565714,226.0838022,700,155
23-Feb-21,772,Turco,1,3.136317967,290.3298026,700,155
23-Feb-21,781,Turco,1,3.101436031,286.4925761,700,155
23-Feb-21,781,Turco,2,2.909682215,264.319076,700,155
23-Feb-21,781,Turco,3,3.368242796,314.3060164,700,155
23-Feb-21,781,Turco,4,3.574169009,333.3550167,700,155
26-Feb-21,782,Turco,1,3.046347701,280.3094187,700,155
26-Feb-21,782,Turco,2,3.518604114,328.4225558,700,155
26-Feb-21,782,Turco,3,5.40732119,410.0868901,700,155
26-Feb-21,782,Turco,4,2.300242131,181.718551,700,155
26-Feb-21,783,Turco,1,3.458874193,322.9493218,700,155
26-Feb-21,783,Turco,2,3.560809834,332.1831354,700,155
26-Feb-21,783,Turco,3,2.844814181,256.4045818,700,155
26-Feb-21,783,Turco,4,3.509903306,327.6363022,700,155
26-Feb-21,783,Turco,5,3.100324028,286.3692547,700,155
26-Feb-21,783,Turco,6,2.485636364,208.7986137,700,155
26-Feb-21,783,Turco,7,2.853648538,257.4947494,700,155
26-Feb-21,784,Turco,1,3.969624324,364.0293164,700,155
26-Feb-21,784,Turco,2,2.925729051,266.2446869,700,155
26-Feb-21,784,Turco,3,4.159044087,375.9703499,700,155
26-Feb-21,784,Turco,4,3.318345324,309.3732473,700,155
26-Feb-21,784,Turco,5,3.752636204,348.1600378,700,155
26-Feb-21,784,Turco,6,3.240932073,301.4755315,700,155
26-Feb-21,786,Turco,1,2.632982628,229.1033597,700,155
26-Feb-21,786,Turco,2,3.613146552,336.7235007,700,155
26-Feb-21,786,Turco,3,4.247076462,380.9132598,700,155
26-Feb-21,788,Turco,1,2.627285088,228.3382674,700,155
26-Feb-21,788,Turco,2,2.967329545,271.177157,700,155
26-Feb-21,788,Turco,3,3.249963298,302.4122381,700,155
26-Feb-21,788,Turco,4,2.613146552,226.4327126,700,155
26-Feb-21,794,Turco,1,3.508503401,327.5094478,700,155
26-Feb-21,794,Turco,2,2.754285714,245.009867,700,155
26-Feb-21,794,Turco,3,3.080784766,284.1923257,700,155
26-Feb-21,794,Turco,4,3.989363354,365.356856,700,155
26-Feb-21,795,Turco,1,2.970756063,271.5795988,700,155
26-Feb-21,795,Turco,2,2.758604091,245.562663,700,155
13-Mar-21,796,Turco,1,3.614942529,336.8768923,700,155
13-Mar-21,796,Turco,2,2.620129032,227.375034,700,155
13-Mar-21,796,Turco,3,3.032293578,278.7078371,700,155
13-Mar-21,798,Turco,1,2.265458422,176.4475608,700,155
13-Mar-21,798,Turco,2,2.31855567,184.4695625,700,155
13-Mar-21,798,Turco,3,2.95422,269.6320669,700,155
13-Mar-21,798,Turco,4,2.552144772,218.0972045,700,155
13-Mar-21,798,Turco,5,3.123943662,288.975471,700,155
13-Mar-21,798,Turco,6,2.852624012,257.3685207,700,155
13-Mar-21,799,Turco,1,3.573030003,333.2554476,700,155
13-Mar-21,799,Turco,2,4.206755374,378.6970623,700,155
13-Mar-21,800,Turco,1,3.711963883,344.9252044,700,155
13-Mar-21,800,Turco,2,3.230859835,300.4260733,700,155
13-Mar-21,800,Turco,3,3.432510504,320.4771616,700,155
13-Mar-21,800,Turco,4,2.895769399,262.6391933,700,155
13-Mar-21,800,Turco,5,2.908853411,264.2192725,700,155
13-Mar-21,800,Turco,6,3.642041199,339.171899,700,155
13-Mar-21,800,Turco,7,3.395293179,316.9284667,700,155
13-Mar-21,800,Turco,8,3.810575003,352.6262355,700,155
